"Velocity_field,_x_component","Velocity_field,_y_component","Pressure","Points:0","Points:1","Points:2"
0.01377,-0.001032,0.25448,1.5206,1.9333,0
0.0080625,-0.00032267,0.25431,1.4757,1.9645,0
0.033497,-0.041697,0.24376,1.1683,0.95979,0
0.03908,-0.04326,0.24361,1.1481,0.98684,0
0.040495,-0.054711,0.24577,1.3187,0.89651,0
0.039886,-0.05083,0.24515,1.2594,0.93026,0
0.039411,-0.047832,0.24459,1.2122,0.95593,0
0.050434,-0.056285,0.2454,1.259,0.97219,0
0.044617,-0.043424,0.24343,1.1234,1.01,0
0.034235,-0.036534,0.24219,1.0927,1,0
0.020962,-0.028774,0.24119,1.0821,0.97601,0
0.025386,-0.03023,0.24092,1.0684,0.99372,0
0.038182,-0.035901,0.24209,1.0739,1.0139,0
0.009377,-0.018084,0.23962,1.0606,0.95676,0
0.0034101,-0.0096172,0.239,1.0441,0.93985,0
0.00081257,-0.0038138,0.2389,1.0279,0.92513,0
0.00016441,-0.0011068,0.23959,1.0158,0.90731,0
0.050052,-0.064769,0.24642,1.397,0.89841,0
0.058649,-0.074033,0.24704,1.4707,0.90848,0
0.065372,-0.088743,0.25133,1.8207,1.1778,0
0.065233,-0.08159,0.24731,1.5442,0.91297,0
0.072525,-0.091201,0.24789,1.6401,0.93761,0
0.073728,-0.094488,0.25011,1.7673,1.1114,0
0.077296,-0.096023,0.24879,1.6999,1.0269,0
0.066063,-0.07413,0.25289,1.7774,1.2835,0
0.052718,-0.056181,0.25436,1.8212,1.3981,0
0.034482,-0.020827,0.25534,1.792,1.658,0
0.043707,-0.03489,0.25518,1.8063,1.544,0
0.039906,-0.016206,0.25518,1.6842,1.7119,0
0.021866,-0.0030073,0.25464,1.5554,1.8851,0
0.029145,-0.0062084,0.25487,1.598,1.8312,0
0.040864,-0.012071,0.25501,1.6057,1.7573,0
0.016259,-0.0011354,0.25447,1.4508,1.9319,0
0.0092933,-0.00032288,0.25438,1.4058,1.9645,0
0.025854,-0.0030068,0.25464,1.4786,1.885,0
0.049028,-0.05056,0.24449,1.1887,0.99693,0
0.056042,-0.050684,0.24454,1.1627,1.0239,0
0.055857,-0.066004,0.24646,1.3652,0.94636,0
0.05424,-0.06162,0.24594,1.308,0.96554,0
0.056183,-0.056743,0.24535,1.2339,1.0015,0
0.062528,-0.062321,0.24592,1.2775,1.0084,0
0.053824,-0.039765,0.24344,1.0765,1.0389,0
0.050607,-0.042489,0.2434,1.0993,1.029,0
0.061732,-0.048588,0.24445,1.1299,1.0445,0
0.014153,-0.022357,0.23938,1.0574,0.97587,0
0.018377,-0.024538,0.2393,1.0492,0.99083,0
0.027826,-0.029476,0.24046,1.0517,1.0051,0
0.041146,-0.033996,0.24208,1.0565,1.0229,0
0.052554,-0.034926,0.24349,1.0529,1.04,0
0.044561,-0.03158,0.24266,1.043,1.0298,0
0.052393,-0.030409,0.24394,1.0362,1.0411,0
0.0053018,-0.012567,0.23765,1.0391,0.96294,0
0.0014985,-0.0056439,0.23727,1.0258,0.95021,0
0.0001991,-0.0017489,0.23735,1.0141,0.93521,0
0.065407,-0.07458,0.24713,1.4314,0.96702,0
0.070244,-0.081312,0.24774,1.4993,0.97371,0
0.076164,-0.085462,0.25138,1.7271,1.1925,0
0.078368,-0.087655,0.2485,1.57,1.0233,0
0.08248,-0.089605,0.2499,1.6465,1.1125,0
0.072151,-0.062275,0.25365,1.7048,1.3673,0
0.07936,-0.074777,0.25245,1.6813,1.2752,0
0.06053,-0.045299,0.25471,1.7275,1.4807,0
0.052477,-0.030306,0.25513,1.706,1.5899,0
0.053995,-0.022236,0.2551,1.6213,1.6604,0
0.078161,-0.054227,0.25404,1.639,1.4228,0
0.038258,-0.007598,0.25492,1.5236,1.8113,0
0.055031,-0.016572,0.25506,1.5376,1.7131,0
0.018591,-0.0011155,0.25458,1.3814,1.9313,0
0.010487,-0.00031303,0.25449,1.3357,1.9644,0
0.029131,-0.0030653,0.25468,1.4158,1.8841,0
0.039285,-0.0063746,0.25488,1.4537,1.8306,0
0.066753,-0.057577,0.24547,1.208,1.0402,0
0.071803,-0.054231,0.24533,1.1649,1.0614,0
0.069426,-0.07201,0.24701,1.3748,1.0059,0
0.071643,-0.068264,0.24671,1.3218,1.0294,0
0.074109,-0.063878,0.2463,1.2612,1.0508,0
0.062975,-0.034793,0.2446,1.049,1.0566,0
0.060312,-0.027199,0.24545,1.0249,1.054,0
0.062942,-0.039519,0.24433,1.07,1.0551,0
0.0708,-0.033054,0.24569,1.0412,1.0704,0
0.068551,-0.044976,0.24467,1.0966,1.0628,0
0.077808,-0.05058,0.24546,1.1296,1.0794,0
0.0089509,-0.016658,0.23732,1.0354,0.98131,0
0.017011,-0.022062,0.23786,1.0324,0.99812,0
0.032032,-0.028393,0.2407,1.0381,1.015,0
0.039723,-0.026584,0.24269,1.0277,1.0253,0
0.047746,-0.02275,0.24511,1.017,1.0364,0
0.002804,-0.0085721,0.23562,1.0232,0.97292,0
0.00036972,-0.0023327,0.23643,1.0129,0.95969,0
0.04216,-0.01439,0.24727,1.0013,1.0323,0
0.056611,-0.018791,0.24709,1.0035,1.0512,0
0.042407,-0.0091762,0.24938,0.98594,1.0372,0
0.07144,-0.02717,0.24668,1.0211,1.0731,0
0.081371,-0.0802,0.24815,1.4545,1.0525,0
0.088125,-0.080073,0.25127,1.6082,1.2136,0
0.089453,-0.083283,0.24969,1.5349,1.1332,0
0.089195,-0.068199,0.25268,1.5967,1.3184,0
0.072091,-0.039292,0.25477,1.6129,1.5288,0
0.069922,-0.028247,0.25495,1.5474,1.6115,0
0.089497,-0.052615,0.25391,1.5542,1.4303,0
0.054499,-0.012357,0.25498,1.4598,1.7565,0
0.071624,-0.022151,0.25496,1.468,1.6616,0
0.020602,-0.0010856,0.25468,1.3097,1.9321,0
0.011681,-0.00030716,0.25465,1.2655,1.9643,0
0.033631,-0.0031516,0.25479,1.3457,1.8809,0
0.050224,-0.0080715,0.25501,1.3872,1.8044,0
0.08126,-0.060373,0.24621,1.2115,1.0808,0
0.088145,-0.056186,0.24634,1.169,1.103,0
0.084278,-0.074294,0.24773,1.3709,1.0755,0
0.085615,-0.069603,0.24731,1.3123,1.0857,0
0.091712,-0.065904,0.24738,1.2633,1.1117,0
0.075372,-0.039881,0.24539,1.0677,1.0776,0
0.081495,-0.033927,0.24647,1.0422,1.0908,0
0.084849,-0.046047,0.2459,1.0982,1.0965,0
0.093948,-0.051724,0.24663,1.1346,1.1189,0
0.02273,-0.0010383,0.25488,1.2409,1.9319,0
0.012821,-0.00029783,0.25488,1.1953,1.9642,0
0.0071938,-0.013783,0.23065,1.0203,0.98998,0
0.020034,-0.019868,0.23671,1.0189,1.0064,0
0.029611,-0.016253,0.24446,1.0091,1.0169,0
0.028852,-0.0067884,0.25253,0.99199,1.0205,0
0.0016433,-0.0059791,0.22768,1.0122,0.98117,0
0.026928,-0.0029552,0.25142,0.97449,1.024,0
0.016036,-0.0015468,0.25699,0.98111,1.0124,0
0.069765,-0.020104,0.24779,0.99877,1.0738,0
0.056662,-0.012679,0.24901,0.98358,1.0566,0
0.07035,-0.016024,0.24894,0.98212,1.0788,0
0.042088,-0.0056924,0.25078,0.96591,1.0423,0
0.084059,-0.027353,0.24753,1.0162,1.0983,0
0.095504,-0.077074,0.24923,1.4272,1.1448,0
0.10053,-0.073732,0.25113,1.4891,1.2429,0
0.099438,-0.06241,0.25276,1.507,1.3484,0
0.08787,-0.037264,0.25459,1.4863,1.5403,0
0.10256,-0.050316,0.25363,1.4516,1.4366,0
0.069539,-0.016138,0.25503,1.3922,1.715,0
0.088164,-0.028063,0.25483,1.4046,1.6072,0
0.03591,-0.0029317,0.25492,1.2799,1.8841,0
0.050525,-0.0066583,0.25504,1.3176,1.8235,0
0.070907,-0.013288,0.25505,1.3228,1.7396,0
0.098308,-0.061274,0.24739,1.2157,1.1347,0
0.10268,-0.055711,0.24741,1.168,1.1467,0
0.099667,-0.070959,0.24861,1.3335,1.1511,0
0.10616,-0.064458,0.24844,1.26,1.171,0
0.089755,-0.040525,0.24653,1.0694,1.1079,0
0.093718,-0.034442,0.24745,1.0417,1.1181,0
0.098939,-0.045864,0.24704,1.0979,1.1316,0
0.10725,-0.050264,0.24771,1.1294,1.1587,0
0.027317,-0.0011928,0.25512,1.1689,1.9246,0
0.013951,-0.00028779,0.25516,1.125,1.9641,0
0.039853,-0.0029054,0.2551,1.2117,1.8819,0
0.02917,-0.0011107,0.25542,1.0996,1.9251,0
0.015005,-0.00025758,0.25551,1.0547,1.964,0
0.013188,-0.00046696,0.25208,0.95956,1.0133,0
0.026077,-0.0017445,0.25211,0.95123,1.0271,0
0.084025,-0.021734,0.24859,0.99372,1.102,0
0.075678,-0.015307,0.24953,0.97188,1.0907,0
0.058408,-0.0091284,0.2503,0.96106,1.0651,0
0.04072,-0.0036463,0.2516,0.94312,1.0453,0
0.098729,-0.027216,0.24864,1.0073,1.1337,0
0.1079,-0.069879,0.2503,1.3835,1.2281,0
0.11043,-0.063016,0.25201,1.4157,1.321,0
0.11373,-0.051037,0.25313,1.3705,1.4099,0
0.10713,-0.039584,0.25412,1.3661,1.5053,0
0.095792,-0.025575,0.2549,1.3237,1.6175,0
0.059206,-0.0072412,0.25524,1.2524,1.8086,0
0.084957,-0.015931,0.2552,1.2595,1.703,0
0.11093,-0.058892,0.24836,1.206,1.1827,0
0.11433,-0.054012,0.24856,1.166,1.1905,0
0.11514,-0.063855,0.24996,1.2962,1.2358,0
0.11791,-0.059245,0.24956,1.2351,1.2281,0
0.10279,-0.03972,0.24756,1.0655,1.1415,0
0.10655,-0.035053,0.24831,1.0415,1.1531,0
0.11134,-0.032462,0.24914,1.027,1.1689,0
0.10999,-0.044494,0.24806,1.093,1.1649,0
0.11904,-0.048351,0.24891,1.1263,1.2037,0
0.043443,-0.0027596,0.25537,1.1409,1.8807,0
0.059598,-0.0061152,0.25535,1.182,1.8227,0
0.029618,-0.00093053,0.25578,1.0285,1.9288,0
0.015955,-0.00025048,0.25591,0.98437,1.9639,0
0.045998,-0.0025645,0.25566,1.0776,1.8811,0
0.013207,-0.00029717,0.25326,0.93499,1.0145,0
0.02545,-0.0010695,0.25263,0.9257,1.0292,0
0.088618,-0.019096,0.24951,0.976,1.1157,0
0.074877,-0.012042,0.25046,0.95203,1.0941,0
0.058001,-0.0064273,0.25129,0.93451,1.0706,0
0.04012,-0.0025079,0.25224,0.91672,1.0485,0
0.099485,-0.021699,0.24966,0.97794,1.141,0
0.031627,-0.00089491,0.2562,0.95674,1.9282,0
0.016868,-0.00022393,0.25638,0.91406,1.9639,0
0.11153,-0.02702,0.24983,0.99699,1.1724,0
0.1199,-0.058056,0.25179,1.3254,1.3264,0
0.1223,-0.044042,0.25339,1.2839,1.4385,0
0.11343,-0.031621,0.25447,1.2629,1.5474,0
0.10007,-0.019808,0.2551,1.2124,1.6536,0
0.08017,-0.011189,0.25538,1.1847,1.7489,0
0.12377,-0.053003,0.24987,1.1799,1.2428,0
0.12542,-0.054982,0.25094,1.2382,1.2925,0
0.1168,-0.03867,0.24893,1.0611,1.1874,0
0.11938,-0.033117,0.24956,1.0283,1.1977,0
0.12206,-0.042403,0.24936,1.0874,1.2117,0
0.12922,-0.044077,0.25014,1.1109,1.2559,0
0.067227,-0.0061265,0.25569,1.1093,1.8127,0
0.048863,-0.0023985,0.25606,1.0005,1.8812,0
0.067404,-0.0051067,0.25598,1.0376,1.8241,0
0.013426,-0.00024984,0.25311,0.90697,1.016,0
0.025706,-0.00080376,0.253,0.89661,1.0317,0
0.043407,-0.0021612,0.25297,0.88399,1.0569,0
0.091579,-0.015866,0.25048,0.95169,1.1276,0
0.077002,-0.0097917,0.25128,0.92769,1.1035,0
0.061279,-0.0051563,0.25212,0.90499,1.0809,0
0.10441,-0.019742,0.2505,0.95977,1.1576,0
0.031877,-0.0007462,0.25669,0.88391,1.9314,0
0.017664,-0.00021791,0.25689,0.84375,1.9639,0
0.051702,-0.0022157,0.2565,0.92723,1.8807,0
0.1226,-0.029824,0.25044,1.0065,1.2121,0
0.11853,-0.023934,0.25081,0.97108,1.2001,0
0.13058,-0.046604,0.25238,1.2188,1.3744,0
0.12794,-0.035208,0.25393,1.1939,1.4825,0
0.11545,-0.02336,0.25501,1.1586,1.5987,0
0.093795,-0.012948,0.25562,1.122,1.7153,0
0.13405,-0.045133,0.25137,1.1486,1.3167,0
0.12844,-0.036108,0.25033,1.0487,1.2383,0
0.13556,-0.038394,0.25127,1.0782,1.2964,0
0.09255,-0.0099159,0.25591,1.0425,1.7406,0
0.077751,-0.0054277,0.25643,0.95843,1.8056,0
0.035763,-0.00080888,0.25725,0.8118,1.926,0
0.018435,-0.00021048,0.25746,0.77344,1.9639,0
0.014143,-0.00019569,0.25366,0.87501,1.0178,0
0.027031,-0.00069272,0.25366,0.86304,1.0355,0
0.060682,-0.0038476,0.25298,0.87216,1.0848,0
0.043373,-0.0016072,0.25364,0.85043,1.0597,0
0.095886,-0.01371,0.25143,0.92545,1.1432,0
0.080204,-0.0081878,0.25194,0.89908,1.1154,0
0.080306,-0.006458,0.25289,0.86737,1.1211,0
0.11107,-0.017656,0.25153,0.93333,1.1823,0
0.052759,-0.0019428,0.25704,0.8486,1.8844,0
0.073716,-0.0042489,0.25682,0.89316,1.8252,0
0.13029,-0.0275,0.25148,0.98664,1.249,0
0.12429,-0.021164,0.2518,0.94323,1.2274,0
0.1368,-0.037922,0.25307,1.139,1.4078,0
0.13195,-0.027478,0.25453,1.1013,1.5177,0
0.11414,-0.017248,0.25557,1.0705,1.6422,0
0.14062,-0.034904,0.25272,1.0729,1.3661,0
0.13815,-0.030657,0.25204,1.0149,1.3045,0
0.10766,-0.011536,0.25621,0.98226,1.6976,0
0.096517,-0.0073128,0.25675,0.89363,1.7549,0
0.035937,-0.00078108,0.25787,0.7382,1.9288,0
0.019163,-0.00021,0.25809,0.70312,1.964,0
0.0551,-0.0018346,0.25761,0.78289,1.8835,0
0.015104,-0.000176,0.25419,0.83858,1.0201,0
0.028666,-0.00054543,0.25425,0.82438,1.0395,0
0.065853,-0.0033603,0.25372,0.8352,1.0978,0
0.050057,-0.001593,0.25433,0.80985,1.0731,0
0.10045,-0.011076,0.2525,0.8861,1.162,0
0.090754,-0.006516,0.25339,0.83973,1.147,0
0.12016,-0.015883,0.25267,0.89812,1.2181,0
0.080478,-0.0043032,0.25738,0.82218,1.8147,0
0.1367,-0.021172,0.2529,0.92611,1.2896,0
0.14068,-0.027819,0.25424,1.0428,1.4594,0
0.13068,-0.019492,0.25548,1.0067,1.5728,0
0.14473,-0.025617,0.2537,0.97794,1.3904,0
0.12146,-0.012506,0.25642,0.91554,1.652,0
0.10932,-0.0083604,0.25725,0.83911,1.718,0
0.037468,-0.00079626,0.25857,0.66383,1.9289,0
0.019893,-0.0002362,0.25874,0.63281,1.9641,0
0.058285,-0.0020454,0.25824,0.70139,1.8817,0
0.078039,-0.0036598,0.25795,0.74882,1.8283,0
0.016401,-0.00015227,0.25484,0.79702,1.0227,0
0.031927,-0.00056077,0.255,0.78119,1.046,0
0.074777,-0.0033452,0.2544,0.80054,1.118,0
0.051108,-0.0013267,0.25515,0.76733,1.0774,0
0.11033,-0.010285,0.25345,0.84883,1.1959,0
0.097924,-0.0063968,0.25391,0.81159,1.168,0
0.095044,-0.004948,0.25468,0.78241,1.1644,0
0.12632,-0.013059,0.25378,0.85114,1.2515,0
0.10145,-0.0063582,0.25788,0.75947,1.7566,0
0.14311,-0.018988,0.25428,0.89428,1.3578,0
0.13854,-0.014508,0.25455,0.84107,1.3187,0
0.1418,-0.019081,0.25553,0.93512,1.5142,0
0.14589,-0.017838,0.25525,0.88264,1.4425,0
0.13169,-0.012709,0.25682,0.8548,1.6086,0
0.1254,-0.009756,0.25764,0.77503,1.6577,0
0.038389,-0.00095121,0.25926,0.59376,1.9302,0
0.020753,-0.00029449,0.25947,0.5625,1.9643,0
0.058926,-0.0020198,0.25897,0.64376,1.8845,0
0.039443,-0.0011625,0.26008,0.52124,1.9322,0
0.02178,-0.00037946,0.26023,0.49219,1.9647,0
0.088215,-0.0046124,0.25857,0.68419,1.8074,0
0.041327,-0.0015636,0.26099,0.44978,1.9336,0
0.022953,-0.0005173,0.26118,0.42187,1.9655,0
0.017693,-0.00015633,0.25561,0.74964,1.0254,0
0.034357,-0.00048993,0.2558,0.7324,1.0513,0
0.074443,-0.0025145,0.25541,0.74866,1.1216,0
0.055501,-0.0010878,0.25604,0.71396,1.0874,0
0.1142,-0.0077173,0.25462,0.79357,1.2157,0
0.097805,-0.0041228,0.2554,0.75085,1.1746,0
0.13033,-0.0096221,0.25504,0.78486,1.2798,0
0.11552,-0.007756,0.25852,0.69262,1.7129,0
0.14605,-0.01415,0.2558,0.81767,1.4052,0
0.14251,-0.010728,0.25592,0.76758,1.3629,0
0.1435,-0.012851,0.25687,0.80132,1.5325,0
0.13405,-0.010087,0.25807,0.72677,1.6123,0
0.062298,-0.0027402,0.25974,0.56013,1.8834,0
0.084367,-0.0044724,0.25938,0.61288,1.8246,0
0.064701,-0.003417,0.26071,0.49099,1.8851,0
0.10746,-0.0071529,0.2594,0.61007,1.7528,0
0.0436,-0.0020618,0.26207,0.38032,1.9358,0
0.024607,-0.00072379,0.26208,0.35156,1.9666,0
0.067381,-0.0047593,0.26178,0.41417,1.889,0
0.048228,-0.0035204,0.26348,0.30725,1.9371,0
0.027492,-0.0012841,0.26367,0.28125,1.9679,0
0.054597,-0.0053036,0.26567,0.236,1.9406,0
0.032836,-0.0020166,0.26555,0.21094,1.9692,0
0.072134,-0.010453,0.26898,0.17059,1.9358,0
0.044198,-0.0035413,0.27142,0.14062,1.9701,0
0.018867,-0.00010268,0.25639,0.69561,1.0279,0
0.036826,-0.00029135,0.25664,0.67529,1.0566,0
0.059812,-0.00055458,0.2569,0.65544,1.0972,0
0.085214,-0.0020806,0.25642,0.69534,1.1469,0
0.11485,-0.0054005,0.25572,0.73425,1.2246,0
0.13186,-0.0070774,0.2562,0.72511,1.2964,0
0.14236,-0.0079618,0.25706,0.70963,1.3743,0
0.12748,-0.0090508,0.25915,0.63666,1.6609,0
0.14624,-0.010243,0.25725,0.73129,1.4602,0
0.14101,-0.0097217,0.2583,0.68721,1.5593,0
0.093307,-0.0064516,0.2603,0.52867,1.8105,0
0.090335,-0.0074025,0.26127,0.45958,1.8283,0
0.12044,-0.0093788,0.2603,0.54766,1.7067,0
0.072228,-0.0067106,0.2633,0.34048,1.8918,0
0.097709,-0.010711,0.26248,0.39282,1.8192,0
0.08301,-0.011687,0.26512,0.26788,1.887,0
0.092047,-0.017946,0.26793,0.19312,1.8944,0
0.090773,-0.024439,0.27837,0.10688,1.9375,0
0.077308,-0.021513,0.28735,0.070312,1.9706,0
0.099925,-0.025652,0.27275,0.1392,1.8995,0
0.019973,-3.7647e-05,0.25726,0.63399,1.0301,0
0.038284,-1.4752e-05,0.25758,0.61048,1.0596,0
0.06808,0.00025545,0.2581,0.57993,1.1137,0
0.091814,-0.00052703,0.25742,0.62571,1.165,0
0.11646,-0.0032344,0.25698,0.6713,1.2355,0
0.13634,-0.0043434,0.25769,0.65462,1.3322,0
0.14387,-0.0064603,0.2581,0.65698,1.4174,0
0.13688,-0.0091157,0.25959,0.59052,1.5925,0
0.14366,-0.0073232,0.25891,0.62141,1.4946,0
0.11339,-0.011281,0.26136,0.45563,1.7488,0
0.12943,-0.010671,0.26105,0.48886,1.6484,0
0.10239,-0.015314,0.26436,0.30891,1.8258,0
0.11351,-0.015021,0.26285,0.36518,1.7577,0
0.10722,-0.022547,0.26661,0.22149,1.8323,0
0.10995,-0.029627,0.27001,0.1457,1.8422,0
0.021041,6.4755e-05,0.2582,0.56579,1.0317,0
0.043704,0.00037671,0.25868,0.53798,1.0683,0
0.094496,0.0013055,0.25886,0.5473,1.1725,0
0.071919,0.0017598,0.25938,0.50267,1.1194,0
0.12498,-1.6895e-05,0.25844,0.58159,1.2732,0
0.14082,-0.0030121,0.25909,0.58454,1.391,0
0.11889,0.0040451,0.25975,0.50038,1.251,0
0.13791,-0.0074343,0.26047,0.5146,1.547,0
0.13953,-0.002623,0.26029,0.51225,1.4446,0
0.12546,-0.014252,0.26273,0.38845,1.672,0
0.13162,-0.0094213,0.26189,0.42623,1.5832,0
0.119,-0.020578,0.2646,0.28058,1.7236,0
0.11337,-0.025699,0.26719,0.16812,1.758,0
0.022164,0.00018093,0.25925,0.49507,1.0327,0
0.045955,0.0010756,0.25991,0.46186,1.0697,0
0.099342,0.0048165,0.26025,0.46008,1.1813,0
0.074009,0.0037251,0.26082,0.42286,1.1179,0
0.13399,0.0027598,0.26032,0.48886,1.3507,0
0.12058,0.0079991,0.2611,0.4263,1.2596,0
0.13373,-0.0037436,0.26204,0.418,1.4978,0
0.13249,0.0031778,0.2618,0.41156,1.408,0
0.1243,-0.010423,0.26357,0.31946,1.5804,0
0.11323,-0.01649,0.26549,0.1941,1.6457,0
0.023372,0.00034197,0.26038,0.42434,1.033,0
0.048152,0.0018027,0.26129,0.38451,1.0684,0
0.10371,0.0088049,0.26184,0.38335,1.1856,0
0.074913,0.0060357,0.26264,0.33715,1.1082,0
0.12863,0.0089495,0.26248,0.37431,1.3389,0
0.11849,0.012384,0.26251,0.35082,1.2503,0
0.12407,0.0044645,0.26353,0.30617,1.4307,0
0.11441,-0.0029137,0.26461,0.22269,1.5099,0
0.024805,0.00052864,0.26147,0.35362,1.0324,0
0.052967,0.0034654,0.26285,0.30938,1.068,0
0.10701,0.014133,0.26371,0.30685,1.1816,0
0.082018,0.010266,0.26452,0.26545,1.107,0
0.12084,0.018103,0.2644,0.26795,1.2812,0
0.11373,0.012459,0.26515,0.19393,1.3661,0
0.027287,0.0011925,0.26293,0.2829,1.0314,0
0.06136,0.0064128,0.26499,0.23941,1.0682,0
0.11082,0.021532,0.26596,0.22556,1.1798,0
0.095156,0.017855,0.26732,0.19827,1.1141,0
0.114,0.02422,0.2668,0.16741,1.2405,0
0.032524,0.0018765,0.26512,0.21217,1.0303,0
0.072999,0.010401,0.26846,0.17174,1.0657,0
0.11086,0.028923,0.26941,0.14606,1.1613,0
0.10041,0.025391,0.27182,0.14138,1.1029,0
0.043307,0.0032949,0.27081,0.14145,1.0294,0
0.091354,0.024717,0.27744,0.10796,1.0643,0
0.076154,0.02117,0.28679,0.070724,1.029,0
0.0047593,-0.00027586,-0.00026987,9.9297,1.9866,0
0.01293,0.0022287,0.015342,10,1.9866,0
0,0,-0.00084316,9.9297,2,0
0,0,0.018632,10,2,0
0,0,-0.00018969,9.9293,1,0
0,0,0.0174,10,1,0
0.003537,0.00017223,0.00026034,9.9293,1.0133,0
0.011516,-0.0020075,0.014504,10,1.0133,0
0.0085429,-0.0001776,0.0029234,9.8594,1.9861,0
0,0,0.002942,9.8594,2,0
0.008764,-3.4054e-05,0.0018391,9.7891,1.9856,0
0,0,0.0017727,9.7891,2,0
0.0098508,-7.9057e-05,0.00342,9.7188,1.9852,0
0,0,0.0033811,9.7187,2,0
0.010283,-3.0772e-05,0.0042662,9.6484,1.9849,0
0,0,0.0042389,9.6484,2,0
0.0064397,0.00010785,0.0031318,9.8586,1.0137,0
0,0,0.0031825,9.8586,1,0
0.0061358,-1.9204e-05,0.0016805,9.7878,1.0141,0
0,0,0.0016569,9.7878,1,0
0.0066961,2.4422e-05,0.002642,9.7171,1.0144,0
0,0,0.0026395,9.7171,1,0
0.0066151,-2.3933e-05,0.002779,9.6464,1.0146,0
0,0,0.0027905,9.6464,1,0
0.010773,-3.4137e-05,0.0056037,9.5781,1.9847,0
0,0,0.0055844,9.5781,2,0
0.0064808,-1.8988e-05,0.0032494,9.5757,1.0145,0
0,0,0.0032635,9.5757,1,0
0.011087,-1.5743e-05,0.0069019,9.5078,1.9845,0
0,0,0.0068902,9.5078,2,0
0.011321,-9.2704e-06,0.0083057,9.4375,1.9843,0
0,0,0.0083017,9.4375,2,0
0.0061281,-2.5847e-05,0.0034497,9.5049,1.0142,0
0,0,0.003466,9.5049,1,0
0.0056871,-2.3165e-05,0.003586,9.4342,1.0136,0
0,0,0.0036013,9.4342,1,0
0.0035691,3.3858e-05,-0.00017611,9.125,1.0079,0
0,0,-0.0002332,9.125,1,0
0.0037198,3.0837e-05,0.0011705,9.1614,1.0089,0
0,0,0.0011255,9.1614,1,0
0.0051897,-1.6808e-05,0.0034871,9.366,1.0129,0
0,0,0.0034973,9.366,1,0
0.0047339,-6.6233e-06,0.0031939,9.3044,1.0119,0
0,0,0.0031953,9.3044,1,0
0.0040366,1.6544e-05,0.0019844,9.203,1.01,0
0,0,0.0019609,9.203,1,0
0.0043607,5.5911e-06,0.0027089,9.2504,1.011,0
0,0,0.0026979,9.2504,1,0
0,0,0.0097592,9.3672,2,0
0.011461,2.2449e-06,0.0097552,9.3672,1.9841,0
0.0033662,7.0065e-05,-0.0011856,9.093,1.007,0
0,0,-0.0013202,9.093,1,0
0,0,0.011312,9.2969,2,0
0.011475,1.9321e-05,0.011298,9.2969,1.984,0
0.0037633,6.3743e-05,-0.0046605,9.065,1.0063,0
0,0,-0.004738,9.065,1,0
0,0,0.012889,9.2266,2,0
0.011332,3.927e-05,0.012861,9.2266,1.9839,0
0.011016,5.9542e-05,0.014441,9.1563,1.9838,0
0,0,0.014482,9.1562,2,0
0.0033722,0.00011229,-0.0041059,9.0404,1.0057,0
0,0,-0.0046444,9.0404,1,0
0.010529,8.3947e-05,0.01599,9.086,1.9838,0
0,0,0.016049,9.0859,2,0
0.0098445,0.00010662,0.017527,9.0158,1.9838,0
0,0,0.017594,9.0156,2,0
0.0090526,0.00011813,0.018852,8.9455,1.9838,0
0,0,0.018934,8.9453,2,0
0.0081389,0.00014046,0.020129,8.8753,1.9838,0
0,0,0.020223,8.875,2,0
4.286e-06,4.1577e-06,0.021817,7.7641,1.9859,0
0,0,0.021817,7.75,2,0
-1.3364e-05,-4.5729e-05,0.021844,7.7642,1.9181,0
0,0,0.021846,7.75,1.9293,0
-4.684e-05,-1.3585e-05,0.021792,7.8315,1.9857,0
0,0,0.02179,7.8203,2,0
0.0071041,0.00014857,0.021171,8.8051,1.9838,0
0,0,0.02127,8.8047,2,0
0.0060522,0.00014879,0.022013,8.7349,1.9838,0
0,0,0.022113,8.7344,2,0
0.00501,0.0001464,0.022655,8.6647,1.9838,0
0,0,0.022754,8.6641,2,0
0.0040012,0.00014079,0.023102,8.5946,1.9838,0
0,0,0.023196,8.5937,2,0
-1.1404e-05,-0.00014222,0.021798,7.7645,1.8497,0
0,0,0.021818,7.75,1.8586,0
-1.0313e-05,-0.00023044,0.021692,7.7647,1.7809,0
0,0,0.021712,7.75,1.7878,0
-0.00014561,-1.1914e-05,0.021841,7.8996,1.9853,0
0,0,0.02182,7.8906,2,0
-0.00023168,-7.7193e-06,0.021966,7.9683,1.985,0
0,0,0.021944,7.9609,2,0
0.0030414,0.00013063,0.02336,8.5246,1.9837,0
0,0,0.023445,8.5234,2,0
0.0021797,0.00011308,0.023422,8.4546,1.9838,0
0,0,0.023494,8.4531,2,0
-5.6848e-06,-0.00029862,0.021508,7.765,1.7117,0
0,0,0.021529,7.75,1.7171,0
0.00014946,0.0063869,0.024725,8.994,0.95956,0
0,0,0.025358,9,0.95956,0
0.00012885,0.0067238,0.027795,8.9934,0.93499,0
0,0,0.027952,9,0.93499,0
-0.00025216,4.6285e-06,0.022175,8.0372,1.9846,0
0,0,0.022157,8.0312,2,0
-0.00017287,1.891e-05,0.022421,8.1064,1.9844,0
0,0,0.022415,8.1016,2,0
2.7611e-05,3.7805e-05,0.022709,8.1757,1.9842,0
0,0,0.022718,8.1719,2,0
0.0014434,9.5202e-05,0.023355,8.3847,1.9838,0
